sentence	label
nice ily	0
amazing good leader wising ontario lot imageinstead losing liberals	0
deserve	0
yes antifa would leave poor nazis alone statement ages	0
unless resigning	0
beto gun control texas dont hunt liberal like picante sauce new jersey remember alamo keep texas red	1
sounds like pope needs counselled confession	0
could anyone expect anything less fool like j rubin incompetent hair fire libs cost people lives blame pres trump	1
agreed probably white people screaming offensive wish big brother forced twitter sjw army remove said offensive things teenagers	1
oh god hurts brain one libel anybody internet companies control thier content way want claiming twitter libeling jones entirely separate issue bullshit censorship claim justwork tweet	0
darling	0
woman sells portion house rebuild road village better india	0
got ta love uninformed point venezuela though inevitable result socialism socialism venezuela gun control chicago like watching round shitty jeopardy one knows damn thing try compete anyway logic trump	1
truewhere captain bonepurs pussygrabber	0
perhaps gone	0
got nerve pointing finger states murder rate gun control working	0
never live know furious u imagine world leaders thinking meet	0
leona alleslve weakest link liberals last thing need canadas nafta negotiations good thing military traitor tendencies get government	1
lol another illegal antifa girl	1
would	0
right comes question use fame localities struggles survival	0
give desperate spread hate amp send love victim lost humanity stop think trying achieve look like want start war innocent people	0
antifa displays hate disagree withyou hypocritical	1
year old constitutional ballistic expert answers google search trained	0
island dummy	0
sounds good false willing testify	0
reading maga time wake folks	0
beware rightist false flags like narrative ok sign white nationalist dog whistle theresistance resist bashthefash antifa smashfascism	1
suffer fools seen enough shit last nine lives	1
must read	0
shiva boy	0
liberals know truth example obamas numbers presidency	0
u never talk shut	1
cities total people attending	0
exclusive sorosbacked activists slip cash antikavanaugh protesters arrests via	0
avoid movie un american	0
amen brother bringing back america great country bring president donald j trump	0
one types time senior partner law firm issues prevent driving vehicle simply annoying believe taking car next month	0
oath must subpoenaed testify lifetime appointment stake please right time amp allow orrin hatch already made mind lying allowed question kind questions could invite lawsuit	0
bullshit daughters watched tennis match sarrena got deserved big williams fans one game	1
woman going rich already hero half country media acedemia might stop trump giving court conservative majority	0
hypocrisy see called conservatives call supposed sexual deviancy every sexual political scandal recent memory involves republicans really homophobia roymoore kavanaugh jimjordan markfoley bobpackwood clarencethomas donaldtrump	1
assuming made statement antifa organization spokesperson diverse group bray justly claim represents antics ask antifa opinion organized reckognize bray spokesperson	0
attention publicizing antifa target list comprised trump supporters names high profile names many random everyday trump supporters twitter suspended account check lists	0
obamas records sealed transpare administration history sound transpare maga	0
maga kag winning	0
psychic aint	0
untrue amp valuable	0
never going get used people vilvilifying teachers	0
neveragain need gun control enough something	0
capital fucking hill like know want intimidate family back media antifa drag	0
said sure fine people sides disagree one far left people think conservatives racists antifa terror group uses violence innocent people think differently	1
trump uses lot misdirection intentionally would need specifics referencing media screaming lying mostly spin take wiretap claim instance trump correct called liar months	0
gauge potential connection quantum field like differential geometry field strength tensor curvature tensor	0
god maga block buhbye	0
ppl need remove name trump amp put shadow unelected administration x amp z anonymous said running wh taking away spawns complicity however think making decisions alone fooling	0
amazing admire much always able raise ugliness amp hatred show us grace	0
yoo dogs totally fuck	1
mancannot believe lost recently iconic actors	0
see told despicable	0
daily vitriol hatred spewed scheming liberals meant incite precisely type lunacy	0
