sentence	label
hilarious liberals think equivalency using senate rules keep nominee voted bringing someone accuse nominee sexual assault years ago showing sane	0
liberals trashy	1
ummm theres video coach literally admitted lmao maybe read strong shitty opinions	0
bet shes pricks secondhand pincushion maga	0
agreed gun control want people control without guns helpless know founders knew	2
nigga hit em wit well lowkie	0
obama preach gun control us arm drug cartels mexico advocate open borders piece shit worth obama	0
bad antifa crashes gop townhalls	0
need leave lot shit past lol tweet literally made	0
exactly havent watched two years refuse former fan think jerry jones disgrace people helped make rich	0
sure organization also respect two way street law enforcement job protect serve citizens like miss part	0
believe women even even offer specific details women liars know liberals hypocrites try stay consistent least one event	1
find voice voice choice say unprotected sex pregnancy women need worry stds hiv also responsible sexual safety important age metoo already know	0
maybe talk double standards liberals conservatives somebody always victim	1
frothing far goodest shit	2
mcenroe fucking legend hurled abuse everyone appears commercials yelling people movies yelling people icon think fair	0
liberals full st say alot love give become devils minions one prayerfully vote socialist agenda	1
holder evil hateful dangerous man real racist absolutely hates white people amp obama contributed race riots os admin	0
democratic party wont anything hes muslim brotherhood amp dont care monahan muslim brotherhood needs declared terrorist organizationall ellison also supports antifa people foul scary	1
would fix stupid maga qanon thursdaythoughts drainthedeepstate thankfulthursday walkaway	0
disgusting	0
fuck bad leslie def added tho lmao im give ypu	1
lost shit everyone class judging lmao	0
goodell worst commissioner sport time history	0
like saying brown shirts afe better nazis pretended socialists	2
never forget levels racist liberals went clarence thomas liberals worst people ever	1
whoring nra	0
coward answer question posted factual staunch conservative pro israel post positive facts counter canadian media helping liberal trudeau assault conservatives israel either ignorant liar	0
mad bc hot fuck cant	0
poor rager shamer sad	0
boop police department freeze oh shit cute open boopboopboop	0
love badass	0
cant cuz nigga retarded smh	1
useless hope plenty paper towels act like grown	0
dont get saying type dumb shit	0
bono go away sick	0
aaron rodgers never win ring rest sad ass career hope regular season heroics cause thats good nice day	0
guilty old perv	0
amazing pope afraid truth	2
clown	0
liberals claustrophobic	1
sexy fuck babygirl	0
nike lost billion kaepernick named face bullshit	2
yeah poor conservatives eyes see ears hear loving brain bath continue pretty soon pedophlia next great virtue champion see kind loving pedos dawn tv set make march line resist	1
yea jeff go antifa terrorist organization	1
santa clarita netflix funny fuck	0
done knowledge base drunk lies	0
hahaha big thighs going make	0
chelsea crazy mother	0
chris burns fascist nothing	0
screwed hearing dream liberals think happens trump gets removed	2
look reaction second mark contemptuous clown	0
suggest using handcuffs remove	0
well sure would lend support lying heifer making false accusations intelligence rest liberals acting sombody	0
eg antifa holding position police racist killed generalizations would call attacking law enforcement attacking cancer body attacking body even systemic	1
hi sexy	0
liberals sure love spend peoples money hope change really works well obamas multi millionaires fortunes really changed better liberals brain cells left would vote president trump	1
ha ha yes fuck yes	0
time maga flip	0
drunk tell us little character let alone competency jurist seems tad likely conservatives merely clarifyingyet law order means using law reinforce social order	0
actually got gun control gun grabbers dancing graves immediarely using political fodder accusing nra instead removing sheriff amp runcie got paid obamas promise program arrest kids bc racist	0
think michelle spilled democrats plans civil war liberals lunatics	1
dos nra california lot lots worthless gun control laws already gun control work crazy people dont obey law	0
lying dont understand mind leftwing nutjob liberal cult money means nothing stopping trump means	0
primary argument kavanaugh constitutional democrats started civil war clinton heightened propaganda obama scared animals backed corner antifa blm amp sturmabteilung	1
sick person	0
murder gun deaths states strictest gun control ignorant fact make	1
climate change myth gun control unconstitutional gestapo stupid thing say upholding laws books since dumbasses	1
